time,open,high,low,close,Volume,Volume MA
2021-12-22T14:30:00Z,173.04,175.86,172.15,175.64,92135303,122312145.5
2021-12-23T14:30:00Z,175.85,176.8499,175.27,176.28,68356567,122256792.7
2021-12-27T14:30:00Z,177.085,180.42,177.07,180.33,74919582,122154784.2
2021-12-28T14:30:00Z,180.16,181.33,178.53,179.29,79144339,121674590.3
2021-12-29T14:30:00Z,179.33,180.63,178.14,179.38,62348931,116089634.05
2021-12-30T14:30:00Z,179.47,180.57,178.09,178.2,59773014,111457134.6
2021-12-31T14:30:00Z,178.085,179.23,177.26,177.57,64062261,107823288.95
2022-01-03T14:30:00Z,177.83,182.88,177.71,182.01,104701220,107157194.15
2022-01-04T14:30:00Z,182.63,182.94,179.12,179.7,99310438,106747866.95
2022-01-05T14:30:00Z,179.61,180.17,174.64,174.92,94537602,105454479.45
2022-01-06T14:30:00Z,172.7,175.3,171.64,172,96903955,104449732.15
2022-01-07T14:30:00Z,172.89,174.14,171.03,172.17,86709147,103339002.55
2022-01-10T14:30:00Z,169.08,172.5,168.17,172.19,106765552,102907143.6
2022-01-11T14:30:00Z,172.32,175.18,170.82,175.08,76138312,99052208.25
2022-01-12T14:30:00Z,176.12,177.18,174.82,175.53,74805173,95823447.8
2022-01-13T14:30:00Z,175.78,176.62,171.79,172.19,84505760,93495572.95
2022-01-14T14:30:00Z,171.34,173.78,171.09,173.07,80440780,90008319.8
2022-01-18T14:30:00Z,171.51,172.54,169.405,169.8,91168729,84770584.2
2022-01-19T14:30:00Z,170,171.08,165.94,166.23,94814990,84136378
2022-01-20T14:30:00Z,166.98,169.68,164.18,164.51,91420515,84148108.5
2022-01-21T14:30:00Z,164.415,166.33,162.3,162.41,122848858,85683786.25
2022-01-24T14:30:00Z,160.02,162.3,154.7,161.62,162706686,90401292.2
2022-01-25T14:30:00Z,158.98,162.76,157.02,159.78,115798367,92445231.45
2022-01-26T14:30:00Z,163.5,164.3894,157.82,159.69,108275308,93901779.9
2022-01-27T14:30:00Z,162.45,163.84,158.28,159.22,121954638,96882065.25
2022-01-28T14:30:00Z,165.71,170.35,162.8,170.33,179935660,102890197.55
2022-01-31T14:30:00Z,170.16,175,169.51,174.78,115541590,105464164
2022-02-01T14:30:00Z,174.01,174.84,172.31,174.61,86213911,104539798.55
2022-02-02T14:30:00Z,174.745,175.88,173.33,175.84,84914256,103819989.45
2022-02-03T14:30:00Z,174.48,176.2399,172.12,172.9,89418074,103564013.05
2022-02-04T14:30:00Z,171.68,174.1,170.68,172.39,82465400,102842085.3
2022-02-07T14:30:00Z,172.86,173.9458,170.95,171.66,77251204,102369188.15
2022-02-08T14:30:00Z,171.73,175.35,171.43,174.83,74829217,100772371.4
2022-02-09T14:30:00Z,176.05,176.65,174.9,176.28,71285038,100529707.7
2022-02-10T14:30:00Z,174.14,175.48,171.55,172.12,90865899,101332744
2022-02-11T14:30:00Z,172.33,173.08,168.04,168.64,98670687,102040990.35
2022-02-14T14:30:00Z,167.37,169.58,166.56,168.88,86185530,102328227.85
2022-02-15T14:30:00Z,170.97,172.95,170.25,172.79,64286320,100984107.4
2022-02-16T14:30:00Z,171.85,173.34,170.05,172.55,61177398,99302227.8
2022-02-17T14:30:00Z,171.03,171.91,168.47,168.88,69589344,98210669.25
2022-02-18T14:30:00Z,169.82,170.5413,166.19,167.3,82772674,96206860.05
2022-02-22T14:30:00Z,164.98,166.69,162.15,164.32,91162758,92629663.65
2022-02-23T14:30:00Z,165.54,166.15,159.75,160.07,90009247,91340207.65
2022-02-24T14:30:00Z,152.58,162.85,152,162.74,141147540,92983819.25
2022-02-25T14:30:00Z,163.84,165.12,160.8738,164.85,91974222,91484798.45
2022-02-28T14:30:00Z,163.06,165.42,162.43,165.12,95056629,87240846.9
2022-03-01T14:30:00Z,164.695,166.6,161.97,163.2,83474425,85637488.65
2022-03-02T14:30:00Z,164.39,167.36,162.95,166.56,79724750,85313030.6
2022-03-03T14:30:00Z,168.47,168.91,165.55,166.23,76678441,84901239.85
2022-03-04T14:30:00Z,164.49,165.55,162.1,163.17,83819592,84621315.75
2022-03-07T14:30:00Z,163.36,165.02,159.04,159.3,96418845,85318988
2022-03-08T14:30:00Z,158.82,162.88,155.8,157.44,131148280,88013841.8
2022-03-09T14:30:00Z,161.475,163.41,159.41,162.95,91454905,88845126.2
2022-03-10T14:30:00Z,160.2,160.39,155.98,158.52,105342033,90547975.95
2022-03-11T14:30:00Z,158.93,159.28,154.5,154.73,96970102,90853186.1
2022-03-14T13:30:00Z,151.45,154.12,150.1,150.62,108732111,91356257.3
2022-03-15T13:30:00Z,150.9,155.57,150.38,155.09,92964302,91695195.9
2022-03-16T13:30:00Z,157.05,160,154.46,159.59,102300157,93595887.75
2022-03-17T13:30:00Z,158.61,161,157.63,160.62,75615376,94317786.65
2022-03-18T13:30:00Z,160.51,164.48,159.76,163.98,123511692,97013904.05
2022-03-21T13:30:00Z,163.51,166.35,163.015,165.38,95811352,97665837.95
2022-03-22T13:30:00Z,165.51,169.42,164.91,168.82,81532007,97184300.4
2022-03-23T13:30:00Z,167.99,172.64,167.65,170.21,98062674,97586971.75
2022-03-24T13:30:00Z,171.06,174.14,170.21,174.07,90131418,95036165.65
2022-03-25T13:30:00Z,173.88,175.28,172.75,174.72,80546156,94464762.35
2022-03-28T13:30:00Z,172.17,175.73,172,175.6,90371916,94230526.7
2022-03-29T13:30:00Z,176.69,179.01,176.34,178.96,100589440,95086277.45
2022-03-30T13:30:00Z,178.55,179.61,176.7,177.77,92633154,95731697.65
2022-03-31T13:30:00Z,177.84,178.03,174.4,174.61,103049285,97050239.85
2022-04-01T13:30:00Z,174.03,174.88,171.94,174.31,78751328,96796826.65
2022-04-04T13:30:00Z,174.57,178.49,174.44,178.44,76545983,95803183.55
2022-04-05T13:30:00Z,177.5,178.3,174.415,175.06,73401786,92915858.85
2022-04-06T13:30:00Z,172.36,173.63,170.13,171.83,89058782,92796052.7
2022-04-07T13:30:00Z,171.16,173.36,169.85,172.14,77594650,91408683.55
2022-04-08T13:30:00Z,171.78,171.78,169.2,170.09,76575508,90388953.85
2022-04-11T13:30:00Z,168.71,169.03,165.5,165.75,72246706,88564683.6
2022-04-12T13:30:00Z,168.02,169.87,166.64,167.66,79265181,87879727.55
2022-04-13T13:30:00Z,167.39,171.04,166.77,170.4,70618925,86295665.95
2022-04-14T13:30:00Z,170.62,171.27,165.04,165.29,75329376,86281365.95
2022-04-18T13:30:00Z,163.92,166.5984,163.57,165.07,69023941,83556978.4
2022-04-19T13:30:00Z,165.02,167.82,163.91,167.4,67723833,82152602.45
2022-04-20T13:30:00Z,168.76,168.88,166.1,167.23,67929814,81472492.8
2022-04-21T13:30:00Z,168.91,171.53,165.91,166.42,87227768,80930747.5
2022-04-22T13:30:00Z,166.46,167.8699,161.5,161.79,84882424,80668297.8
2022-04-25T13:30:00Z,161.12,163.17,158.46,162.88,96046376,81443308.8
2022-04-26T13:30:00Z,162.25,162.34,156.72,156.8,95623240,81705875
2022-04-27T13:30:00Z,155.91,159.79,155.38,156.57,88063191,81079562.55
2022-04-28T13:30:00Z,159.25,164.515,158.93,163.64,130216792,82958744.45
2022-04-29T13:30:00Z,161.84,166.2,157.25,157.65,131747571,84393658.75
2022-05-02T13:30:00Z,156.71,158.23,153.27,157.96,123055265,86608855.6
2022-05-03T13:30:00Z,158.15,160.71,156.32,159.48,88966526,87229882.75
2022-05-04T13:30:00Z,159.67,166.48,159.26,166.02,108256503,88972618.6
2022-05-05T13:30:00Z,163.85,164.08,154.95,156.77,130525275,91045943.25
2022-05-06T13:30:00Z,156.01,159.44,154.18,157.28,116124647,92972443.1
2022-05-09T13:30:00Z,154.925,155.83,151.49,152.06,131577921,95722563.75
2022-05-10T13:30:00Z,155.52,156.74,152.93,154.51,115366736,97878565.25
2022-05-11T13:30:00Z,153.5,155.45,145.81,146.5,142689825,101049797.45
2022-05-12T13:30:00Z,142.77,146.2,138.8,142.56,182602041,106648953.25
2022-05-13T13:30:00Z,144.59,148.105,143.11,147.11,113990852,108582027.05
2022-05-16T13:30:00Z,145.55,147.5199,144.18,145.54,86643781,109463019.05
2022-05-17T13:30:00Z,148.86,149.77,146.68,149.24,78336254,109993640.1
2022-05-18T13:30:00Z,146.85,147.3601,139.9,140.82,109742890,112084293.9
2022-05-19T13:30:00Z,139.88,141.66,136.6,137.35,136095640,114527687.5
2022-05-20T13:30:00Z,139.09,140.7,132.61,137.59,137426125,117154872.55
2022-05-23T13:30:00Z,137.79,143.26,137.65,143.11,117726265,118238867
2022-05-24T13:30:00Z,140.805,141.97,137.33,140.36,104132746,118664342.3
2022-05-25T13:30:00Z,138.43,141.785,138.34,140.52,92482696,118885317.55
2022-05-26T13:30:00Z,137.39,144.34,137.14,143.78,90601548,116904555.35
2022-05-27T13:30:00Z,145.39,149.68,145.26,149.64,90978503,114866101.95
2022-05-31T13:30:00Z,149.07,150.66,146.84,148.84,103718416,113899259.5
2022-06-01T13:30:00Z,149.9,151.74,147.68,148.71,74286635,113165264.95
2022-06-02T13:30:00Z,147.83,151.27,146.86,151.21,72348055,111369842.55
2022-06-03T13:30:00Z,146.9,147.97,144.46,145.38,88570289,109272093.25
2022-06-06T13:30:00Z,147.03,148.5689,144.9,146.14,71598380,107045779.9
2022-06-07T13:30:00Z,144.345,149,144.1,148.71,67808150,103857291.35
2022-06-08T13:30:00Z,148.58,149.8697,147.46,147.96,53950201,100786464.6
2022-06-09T13:30:00Z,147.08,147.95,142.53,142.64,69472976,97125622.15
2022-06-10T13:30:00Z,140.28,140.76,137.06,137.13,91566637,92573851.95
2022-06-13T13:30:00Z,132.87,135.2,131.44,131.88,122207099,92984664.3
2022-06-14T13:30:00Z,133.13,133.89,131.48,132.76,84784326,92891691.55
2022-06-15T13:30:00Z,134.29,137.34,132.16,135.43,91532972,93551527.45
2022-06-16T13:30:00Z,132.08,132.39,129.04,130.06,107961508,93462458.35
2022-06-17T13:30:00Z,130.065,133.079,129.81,131.56,134520290,93383690.85
2022-06-21T13:30:00Z,133.42,137.06,133.32,135.87,81000488,90562409
2022-06-22T13:30:00Z,134.79,137.76,133.91,135.35,73409234,88346557.45
2022-06-23T13:30:00Z,136.82,138.59,135.63,138.27,72433768,86761608.55
2022-06-24T13:30:00Z,139.9,141.91,139.77,141.66,89116837,86593315.6
2022-06-27T13:30:00Z,142.695,143.49,140.965,141.66,70207908,85573633.6
2022-06-28T13:30:00Z,142.13,143.422,137.325,137.44,67315328,84390474.85
2022-06-29T13:30:00Z,137.46,140.67,136.67,139.23,66242411,82516674.6
2022-06-30T13:30:00Z,137.25,138.37,133.7737,136.72,98964467,83750566.2
2022-07-01T13:30:00Z,136.04,139.04,135.66,138.93,71051552,83685741.05
2022-07-05T13:30:00Z,137.77,141.61,136.93,141.56,73429641,82928708.65
2022-07-06T13:30:00Z,141.355,144.12,141.08,142.92,74064254,83052002.35
2022-07-07T13:30:00Z,143.29,146.55,143.28,146.35,66253709,82974280.3
2022-07-08T13:30:00Z,145.265,147.55,145,147.04,64547798,83504160.15
2022-07-11T13:30:00Z,145.67,146.64,143.78,144.87,63305113,83195767
2022-07-12T13:30:00Z,145.76,148.45,145.05,145.86,77588759,82496873.1
2022-07-13T13:30:00Z,142.99,146.45,142.1201,145.49,71185560,79945796.15
2022-07-14T13:30:00Z,144.08,148.95,143.25,148.47,78140744,79613617.05
2022-07-15T13:30:00Z,149.78,150.86,148.2,150.17,76259931,78849965
2022-07-18T13:30:00Z,150.74,151.57,146.7,147.07,81420868,77522933
2022-07-19T13:30:00Z,147.92,151.23,146.91,151,82982367,74946036.85
2022-07-20T13:30:00Z,151.12,153.72,150.37,153.04,64823413,74137183.1
2022-07-21T13:30:00Z,154.5,155.57,151.94,155.35,65086636,73721053.2
2022-07-22T13:30:00Z,155.39,156.28,153.41,154.09,66675408,73433135.2
2022-07-25T13:30:00Z,154.01,155.04,152.28,152.95,53623945,71658490.6
2022-07-26T13:30:00Z,152.265,153.085,150.8,151.6,55138691,70905029.75
2022-07-27T13:30:00Z,152.58,157.33,152.16,156.79,78620688,71470297.75
2022-07-28T13:30:00Z,156.98,157.64,154.41,157.35,81378731,72227113.75
2022-07-29T13:30:00Z,161.24,163.63,159.5,162.51,101786860,72368233.4
2022-08-01T13:30:00Z,161.01,163.59,160.89,161.51,67829379,72207124.75
2022-08-02T13:30:00Z,160.1,162.41,159.63,160.01,59907025,71530993.95
2022-08-03T13:30:00Z,160.84,166.59,160.75,166.13,82507488,71953155.65
2022-08-04T13:30:00Z,166.005,167.19,164.43,165.81,55474144,71414177.4
2022-08-05T13:30:00Z,163.21,165.85,163,165.35,56696985,71021636.75
2022-08-08T13:30:00Z,166.37,167.81,164.2,164.87,60362338,70874498
2022-08-09T13:30:00Z,164.02,165.82,163.25,164.92,63135503,70151835.2
2022-08-10T13:30:00Z,167.68,169.34,166.9,169.24,70170540,70101084.2
2022-08-11T13:30:00Z,170.06,170.99,168.19,168.49,57149159,69051504.95
2022-08-12T13:30:00Z,169.82,172.17,169.4,172.1,68039382,68640477.5
2022-08-15T13:30:00Z,171.52,173.39,171.345,173.19,54091694,67274018.8
2022-08-16T13:30:00Z,172.78,173.71,171.6618,173.03,56377050,65943752.95
2022-08-17T13:30:00Z,172.77,176.15,172.57,174.55,79542037,66679684.15
2022-08-18T13:30:00Z,173.75,174.9,173.12,174.15,62290075,66539856.1
2022-08-19T13:30:00Z,173.03,173.74,171.3101,171.52,70346295,66723400.45
2022-08-22T13:30:00Z,169.69,169.86,167.135,167.57,69026809,67493543.65
2022-08-23T13:30:00Z,167.08,168.71,166.65,167.23,54147079,67443963.05
2022-08-24T13:30:00Z,167.32,168.11,166.245,167.53,53841524,66205004.85
2022-08-25T13:30:00Z,168.78,170.14,168.35,170.03,51218209,64696978.75
2022-08-26T13:30:00Z,170.57,171.05,163.56,163.62,78960980,63555684.75
2022-08-29T13:30:00Z,161.145,162.9,159.82,161.38,73313953,63829913.45
2022-08-30T13:30:00Z,162.13,162.56,157.72,158.91,77906197,64729872.05
2022-08-31T13:30:00Z,160.305,160.58,157.14,157.22,87991091,65004052.2
2022-09-01T13:30:00Z,156.64,158.42,154.67,157.96,74229896,65941839.8
2022-09-02T13:30:00Z,159.75,160.362,154.965,155.81,76957768,66954878.95
2022-09-06T13:30:00Z,156.47,157.09,153.69,154.53,73714843,67622504.2
2022-09-07T13:30:00Z,154.825,156.67,153.61,155.96,87449574,68838207.75
2022-09-08T13:30:00Z,154.64,156.36,152.68,154.46,84923847,69575873.1
2022-09-09T13:30:00Z,155.47,157.82,154.75,157.37,68081006,70122465.45
2022-09-12T13:30:00Z,159.59,164.26,159.3,163.43,104955962,71968294.45
2022-09-13T13:30:00Z,159.9,160.54,153.37,153.84,122656614,75396540.45
2022-09-14T13:30:00Z,154.785,157.1,153.6106,155.31,87965409,76975958.4
2022-09-15T13:30:00Z,154.65,155.24,151.38,152.37,90481110,77522912.05
2022-09-16T13:30:00Z,151.21,151.35,148.37,150.7,162278841,82522350.35
2022-09-19T13:30:00Z,149.31,154.56,149.1,154.48,81474246,83078747.9
2022-09-20T13:30:00Z,153.4,158.08,153.08,156.9,107689796,85011897.25
2022-09-21T13:30:00Z,157.34,158.74,153.6,153.72,101696790,87389382.8
2022-09-22T13:30:00Z,152.38,154.47,150.91,152.74,86652542,89029933.7
2022-09-23T13:30:00Z,151.19,151.47,148.56,150.43,96029909,91270518.7
2022-09-26T13:30:00Z,149.66,153.7701,149.64,150.77,93339409,91989440.15
2022-09-27T13:30:00Z,152.74,154.72,149.945,151.76,84442741,92545879.55
2022-09-28T13:30:00Z,147.64,150.6414,144.84,149.84,146691387,95985139.05
2022-09-29T13:30:00Z,146.1,146.72,140.68,142.48,128138237,97992496.35
2022-09-30T13:30:00Z,141.28,143.1,138,138.2,124925274,100527265.25
2022-10-03T13:30:00Z,138.21,143.07,137.685,142.45,114311663,102394960
2022-10-04T13:30:00Z,145.03,146.22,144.26,146.1,87830064,103100721.05
2022-10-05T13:30:00Z,144.075,147.38,143.01,146.4,79470968,102701790.75
2022-10-06T13:30:00Z,145.81,147.54,145.22,145.43,68402169,101875706.85
2022-10-07T13:30:00Z,142.54,143.1,139.445,140.09,85925559,102767934.5
2022-10-10T13:30:00Z,140.42,141.89,138.5729,140.42,74899002,101265086.5
2022-10-11T13:30:00Z,139.9,141.35,138.22,138.98,77033672,98983939.4
2022-10-12T13:30:00Z,139.13,140.36,138.16,138.34,70433744,98107356.15
2022-10-13T13:30:00Z,134.99,143.59,134.37,142.99,113223975,99244499.4
2022-10-14T13:30:00Z,144.31,144.52,138.19,138.38,88597969,95560455.8
2022-10-17T13:30:00Z,141.065,142.9,140.27,142.41,85250939,95749290.45
2022-10-18T13:30:00Z,145.49,146.7,140.61,143.75,99136610,95321631.15
2022-10-19T13:30:00Z,141.69,144.9492,141.5,143.86,61758340,93324708.65
2022-10-20T13:30:00Z,143.02,145.89,142.65,143.39,64521989,92218181
2022-10-21T13:30:00Z,142.87,147.8479,142.649,147.27,86548609,91744116
2022-10-24T13:30:00Z,147.185,150.23,146,149.45,75981918,90876241.45
2022-10-25T13:30:00Z,150.09,152.49,149.36,152.34,74732290,90390718.9
2022-10-26T13:30:00Z,150.96,151.99,148.04,149.35,88436172,87477958.15
2022-10-27T13:30:00Z,148.07,149.046,144.13,144.8,109180150,86530053.8
2022-10-28T13:30:00Z,148.2,157.5,147.82,155.74,164762371,88521908.65
2022-10-31T13:30:00Z,153.155,154.24,151.92,153.34,97943171,87703484.05
2022-11-01T13:30:00Z,155.08,155.45,149.13,150.65,80379345,87330948.1
2022-11-02T13:30:00Z,148.945,152.17,145,145.03,93604623,88037630.85
2022-11-03T13:30:00Z,142.06,142.8,138.75,138.88,97918516,89513448.2
2022-11-04T13:30:00Z,142.09,142.67,134.38,138.38,140814796,92257910.05
2022-11-07T14:30:00Z,137.11,139.145,135.671,138.92,83374628,92681691.35
2022-11-08T14:30:00Z,140.41,141.43,137.49,139.5,89908477,93325431.6
2022-11-09T14:30:00Z,138.5,138.55,134.5933,134.87,74917794,93549634.1
2022-11-10T14:30:00Z,141.24,146.87,139.5,146.87,118854028,93831136.75
2022-11-11T14:30:00Z,145.82,150.01,144.37,149.7,93979665,94100221.55
2022-11-14T14:30:00Z,148.97,150.28,147.43,148.28,73374114,93506380.3
2022-11-15T14:30:00Z,152.215,153.59,148.5613,150.04,89868332,93042966.4
2022-11-16T14:30:00Z,149.13,149.87,147.29,148.79,64218266,93165962.7
2022-11-17T14:30:00Z,146.43,151.48,146.15,150.72,80389400,93959333.25
2022-11-18T14:30:00Z,152.305,152.7,149.97,151.29,74829573,93373381.45
2022-11-21T14:30:00Z,150.16,150.37,147.715,148.01,58724070,92510489.05
2022-11-22T14:30:00Z,148.13,150.42,146.925,150.18,51804132,91364081.15
2022-11-23T14:30:00Z,149.45,151.83,149.34,151.07,58301395,89857342.3
2022-11-25T14:30:00Z,148.305,148.88,147.12,148.11,35195860,86158127.8
2022-11-28T14:30:00Z,145.14,146.64,143.38,144.22,69346522,81387335.35
2022-11-29T14:30:00Z,144.29,144.81,140.355,141.17,83763803,80678366.95
2022-11-30T14:30:00Z,141.395,148.72,140.55,148.03,111380880,82228443.7
2022-12-01T14:30:00Z,148.21,149.13,146.61,148.31,71250416,81110733.35
2022-12-02T14:30:00Z,145.96,148,145.65,147.81,65447446,79487179.85
2022-12-05T14:30:00Z,147.77,150.9199,145.77,146.63,68826442,75887762.15
2022-12-06T14:30:00Z,147.075,147.3,141.92,142.91,64727186,74955390.05
2022-12-07T14:30:00Z,142.19,143.37,140,140.94,69721094,73946020.9
2022-12-08T14:30:00Z,142.36,143.52,141.1,142.65,62128338,73306548.1
2022-12-09T14:30:00Z,142.34,145.57,140.9,142.16,76097011,71168697.25
2022-12-12T14:30:00Z,142.7,144.5,141.06,144.49,70462654,69992846.7
2022-12-13T14:30:00Z,149.5,149.9692,144.24,145.47,93886161,71018449.05
2022-12-14T14:30:00Z,145.35,146.655,141.16,143.21,82291182,70639591.55
2022-12-15T14:30:00Z,141.11,141.8,136.025,136.5,98931907,72375273.6
2022-12-16T14:30:00Z,136.685,137.65,133.73,134.51,160156900,76363648.6
2022-12-19T14:30:00Z,135.11,135.2,131.32,132.37,79592614,76601800.65
2022-12-20T14:30:00Z,131.39,133.25,129.89,132.3,77432819,77537238.1
2022-12-21T14:30:00Z,132.98,136.81,132.75,135.45,85927993,79243431.15
2022-12-22T14:30:00Z,134.352,134.56,130.3,132.23,77852108,80220966.8
2022-12-23T14:30:00Z,130.92,132.415,129.64,131.86,63814893,81651918.45
2022-12-27T14:30:00Z,131.38,131.41,128.72,130.03,69007830,81634983.85
2022-12-28T14:30:00Z,129.67,131.0275,125.87,126.04,85438391,81718713.25
2022-12-29T14:30:00Z,127.99,130.4814,127.73,129.61,75703710,79934854.75
2022-12-30T14:30:00Z,128.41,129.95,127.43,129.93,77034209,80224044.4
2023-01-03T14:30:00Z,130.28,130.9,124.17,125.07,112117471,82557545.65
2023-01-04T14:30:00Z,126.89,128.6557,125.08,126.36,89113633,83571905.2
2023-01-05T14:30:00Z,127.13,127.77,124.76,125.02,80962708,84383681.3
2023-01-06T14:30:00Z,126.01,130.29,124.89,129.62,87754715,85285362.35
2023-01-09T14:30:00Z,130.465,133.41,129.89,130.15,70790813,85718486.1
2023-01-10T14:30:00Z,130.26,131.2636,128.12,130.73,63896155,85108443.3
2023-01-11T14:30:00Z,131.25,133.51,130.46,133.49,69458949,85058258.05
2023-01-12T14:30:00Z,133.88,134.26,131.44,133.41,71379648,83932932.4
2023-01-13T14:30:00Z,132.03,134.92,131.66,134.76,57809719,82708859.25
2023-01-17T14:30:00Z,134.83,137.29,134.13,135.94,63646627,80944595.25
2023-01-18T14:30:00Z,136.815,138.61,135.03,135.21,69672800,76420390.25
2023-01-19T14:30:00Z,134.08,136.25,133.77,135.27,58280413,75354780.2
2023-01-20T14:30:00Z,135.28,138.02,134.22,137.87,80223626,75494320.55
2023-01-23T14:30:00Z,138.12,143.315,137.9,141.11,81760313,75285936.55
2023-01-24T14:30:00Z,140.305,143.16,140.3,142.53,66435142,74715088.25
2023-01-25T14:30:00Z,140.89,142.43,138.81,141.86,65799349,74814311.05
2023-01-26T14:30:00Z,143.17,144.25,141.9,143.96,54105068,74069172.95
2023-01-27T14:30:00Z,143.155,147.23,143.08,145.93,70555843,73325045.55
2023-01-30T14:30:00Z,144.955,145.55,142.85,143,64015274,72740623.75
2023-01-31T14:30:00Z,142.7,144.34,142.28,144.29,65874459,72182636.25
2023-02-01T14:30:00Z,143.97,146.61,141.32,145.43,77663633,70459944.35
